source_row,domain,site,api_url,careers_url,status_code,validated,total_jobs,sample_job_id,sample_title,sample_company,sample_job_url,error,elapsed_seconds
2989,ejwl.fa.us2.oraclecloud.com,CX,"https://ejwl.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ejwl.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,13006,25121290,Banquet Operations Supervisor (m/w/d),Marriott Hotels & Resorts,https://ejwl.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/25121290,,1.32
2990,ekaw.fa.us2.oraclecloud.com,CX,"https://ekaw.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ekaw.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,1233,163367,Data Center Security Officer,Securitas US Business Unit,https://ekaw.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/163367,,1.09
2991,ekcf.fa.us6.oraclecloud.com,CX_1,"https://ekcf.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ekcf.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,181,7154,Senior Assembler Service,"Powell Industries, Inc.",https://ekcf.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/7154,,1.74
2992,ekcm.fa.us6.oraclecloud.com,CX,"https://ekcm.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ekcm.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,1012,419090,Registered Nurse - Multi Specialty - Ambulatory Triage,Indiana University Health System,https://ekcm.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/419090,,1.37
2993,ekgn.fa.us6.oraclecloud.com,CX_2001,"https://ekgn.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_2001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ekgn.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2001,200,True,2,6332,Sales Executive - Mental Health / Hereditary Cancer Risk Testing - Detroit,United States,https://ekgn.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2001/job/6332,,1.82
2994,ekkf.fa.em2.oraclecloud.com,CX,"https://ekkf.fa.em2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ekkf.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,234,8809,Customer Care Associate,Ask Athena,https://ekkf.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/8809,,2.40
2995,ekkh.fa.us2.oraclecloud.com,CX_2002,"https://ekkh.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_2002,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ekkh.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2002,200,True,248,35215,2nd Shift Production Operator,Plant,https://ekkh.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2002/job/35215,,2.47
2996,ekkt.fa.us2.oraclecloud.com,CX_1,"https://ekkt.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ekkt.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,260,6198,Procurement Engineer,ACCO Engineered Systems,https://ekkt.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/6198,,2.04
2997,eklm.fa.us2.oraclecloud.com,CX,"https://eklm.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://eklm.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,692,30551,Project Management Manager - ( Lighting/ Switchgear – Construction ),SC&O,https://eklm.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/30551,,1.51
2998,ekug.fa.us6.oraclecloud.com,CX_1001,"https://ekug.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ekug.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001,200,True,28,1998,"Director, Infrastructure Architecture",100-Managed Review TCE,https://ekug.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/1998,,1.74
2999,ekze.fa.us2.oraclecloud.com,CX_1001,"https://ekze.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ekze.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001,200,True,18,1968,PT Collections Clerk (remote),DePaul University,https://ekze.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/1968,,1.92
3003,elar.fa.us2.oraclecloud.com,CX_1,"https://elar.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,632,681405,Gift Shop Associate - PRN,Setup Enterprise,https://elar.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/681405,,1.61
3006,elcn.fa.us2.oraclecloud.com,CX,"https://elcn.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://elcn.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,446,112979,Coordonnatrice ou Coordonnateur de travaux - Génie électrique avec Hydro-Québec,EXP Services Inc.,https://elcn.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/112979,,1.22
3018,elfw.fa.us2.oraclecloud.com,CX_1001,"https://elfw.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://elfw.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001,200,True,762,20799,Patient Care Partner - Float Pool - Per Diem,Guthrie Enterprise,https://elfw.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/20799,,1.57
3020,elje.fa.us2.oraclecloud.com,CX,"https://elje.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://elje.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,53,2565,Care Manager - Senior Care Options by Parker - Middlesex County (Part time) #2565,Parker Health Group Inc.,https://elje.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/2565,,1.51
3026,elrj.fa.us2.oraclecloud.com,CX_9001,"https://elrj.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_9001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://elrj.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_9001,200,True,86,5414,Marketing Specialist,Omnicell Enterprise,https://elrj.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_9001/job/5414,,1.66
3029,elxb.fa.us2.oraclecloud.com,CX,"https://elxb.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://elxb.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,20,2225,"Senior Manager, Construction - (26-LFDC-806000-030)",District of Columbia Water and Sewer Authority,https://elxb.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/2225,,1.15
3030,elyb.fa.us2.oraclecloud.com,CX_1001,"https://elyb.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://elyb.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001,200,True,312,230324,"Neurosurgeon Physician – St. Cloud, MN",St. Cloud Hospital,https://elyb.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/230324,,1.70
3036,emcm.fa.us2.oraclecloud.com,CX_4001,"https://emcm.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_4001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://emcm.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_4001,200,True,1549,2349055,Truck Mechanic-$5000 New Hire Bonus-Day 1 Benefits! Baldwin County,MP0001-WM Logistics India Private Ltd,https://emcm.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_4001/job/2349055,,1.44
3037,emdz.fa.us2.oraclecloud.com,CX_2001,"https://emdz.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_2001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://emdz.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2001,200,True,73,6126,Undergraduate Programs Administrator,84200-College Food Service,https://emdz.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2001/job/6126,,1.47
3044,emit.fa.ca3.oraclecloud.com,CX_2001,"https://emit.fa.ca3.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_2001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://emit.fa.ca3.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2001,200,True,3796,70522,Mechanical Inspector,WSP USA Inc.,https://emit.fa.ca3.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2001/job/70522,,2.02
3045,emje.fa.us6.oraclecloud.com,CX_1001,"https://emje.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://emje.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001,200,True,95,19583,Digital Workplace Operations Process Owner,Georgia Power Company,https://emje.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/19583,,1.60
3046,emor.fa.us2.oraclecloud.com,CX_2001,"https://emor.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_2001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://emor.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2001,200,True,50,758,Bookstore Clerk PT,Northwest Mississippi Community College,https://emor.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2001/job/758,,1.63
3066,emqz.fa.us2.oraclecloud.com,CX_1,"https://emqz.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://emqz.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,38,3069,Human Resource Spec- 007346,WC BU,https://emqz.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/3069,,1.68
3069,emvo.fa.us2.oraclecloud.com,CX_3002,"https://emvo.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_3002,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://emvo.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3002,200,True,69,3982,"Mortgage Loan Officer, Specialty Products",Carrington,https://emvo.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3002/job/3982,,1.74
3089,enmv.fa.us2.oraclecloud.com,CX_2001,"https://enmv.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_2001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://enmv.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2001,200,True,127,1013978,Crossing Guard - Buffalo Trail Elementary School,Special Education,https://enmv.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2001/job/1013978,,1.73
3104,enxp.fa.us6.oraclecloud.com,CX,"https://enxp.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://enxp.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,106,5017,Matthew Henson Middle School.Secretary.2340,Board of Education of Charles County,https://enxp.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/5017,,1.46
3105,eobs.fa.us2.oraclecloud.com,CX_1001,"https://eobs.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://eobs.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001,200,True,242,6991,Teacher Assistant @ Warlick Academy,Gaston County Schools BU,https://eobs.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/6991,,1.82
3106,eodq.fa.us6.oraclecloud.com,CX,"https://eodq.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://eodq.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,26,3612,"Assistant/Associate Director, Skidmore Fund",Dining Services,https://eodq.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/3612,,1.67
3107,eodr.fa.us2.oraclecloud.com,CX_1001,"https://eodr.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://eodr.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001,200,True,2705,2503021915,Radiology Tech,Facility 340 - Piedmont Medical Center,https://eodr.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/2503021915,,1.66
3108,eofd.fa.us6.oraclecloud.com,CX_1001,"https://eofd.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://eofd.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001,200,True,7022,W741836,Assistant Grocery Manager,32R-Jewel/OSCO,https://eofd.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/W741836,,1.52
3109,eofe.fa.us2.oraclecloud.com,CX_3001,"https://eofe.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_3001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://eofe.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3001,200,True,1436,74301,"Senior Vice President, Client Service Executive",8599184-CLIENT SERVICE GROUP BUS US,https://eofe.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3001/job/74301,,1.63
3110,eohh.fa.us2.oraclecloud.com,CX,"https://eohh.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://eohh.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX,200,True,395,426019,Registered Nurse (RN) - TC Urgent Care - Sugar Land (Per Diem),TCH Medical Center,https://eohh.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/426019,,1.59
3111,eoje.fa.us2.oraclecloud.com,CX_1001,"https://eoje.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://eoje.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001,200,True,219,6435,Account Manager - TPS,GSI,https://eoje.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/6435,,1.98
3117,epej.fa.us2.oraclecloud.com,CX_2001,"https://epej.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_2001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://epej.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2001,200,True,283,376904,Content Operations Intern Lead (part time - one year),CHC,https://epej.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2001/job/376904,,2.55
3118,epgr.fa.us6.oraclecloud.com,CX_1002,"https://epgr.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1002,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://epgr.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1002,200,True,60,7399,Security Officer - Level 1 (Full Time; Sunrise),TCGE,https://epgr.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1002/job/7399,,1.59
3122,epix.fa.us2.oraclecloud.com,CX_1,"https://epix.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://epix.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,89,4180,Operations Specialist,US TGE,https://epix.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/4180,,1.66
3124,eppr.fa.us2.oraclecloud.com,CX_2,"https://eppr.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_2,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://eppr.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2,200,True,1311,178964,Social Worker - Infectious Disease,74000165 FlexStaff N - ClinaCore,https://eppr.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2/job/178964,,1.13
3128,epyc.fa.us2.oraclecloud.com,CX_1,"https://epyc.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://epyc.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,1199,160693,Associate CASR,CleanHarbors,https://epyc.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/160693,,1.76
3129,epyz.fa.us2.oraclecloud.com,CX_1,"https://epyz.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://epyz.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,477,19315,"Director, Enterprise External Communications",The Nemours Foundation,https://epyz.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/19315,,1.76
3131,eqtm.fa.us2.oraclecloud.com,CX_3001,"https://eqtm.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_3001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://eqtm.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3001,200,True,813,49280,Certified Nursing Assistant Full-Time Day Shift,FMOLHS,https://eqtm.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3001/job/49280,,1.65
3143,erhk.fa.us2.oraclecloud.com,CX_1,"https://erhk.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://erhk.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,438,47923,CDL – A Truck Driver Linehaul,RLC,https://erhk.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/47923,,1.60
3147,ernh.fa.us2.oraclecloud.com,CX_1,"https://ernh.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ernh.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,446,20062803,"Patient Care Technician, Student Work Program - 3rd Medical Acute - Vineland",Inspira Health,https://ernh.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/20062803,,2.28
3148,erou.fa.us2.oraclecloud.com,CX_1,"https://erou.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://erou.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,145,5011,"CT Technologist II - VacaValley (Per Diem, Variable)",NorthBay Healthcare Corporation,https://erou.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/5011,,2.40
3152,erqh.fa.us2.oraclecloud.com,CX_1001,"https://erqh.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://erqh.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001,200,True,910,27500,"Nursing Assistant - Per Diem, Various Shifts, Gagnon 5 Non-Invasive Cardiology, Atlantic Health Morristown Medical Center",Atlantic Health System,https://erqh.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/27500,,1.78
3153,ertr.fa.us2.oraclecloud.com,CX_3001,"https://ertr.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_3001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://ertr.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3001,200,True,567,115821,Rehab Tech,INTEGRIS Health,https://ertr.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3001/job/115821,,1.95
3154,erym.fa.us6.oraclecloud.com,CX_1,"https://erym.fa.us6.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://erym.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,574,27000,Occupational Therapist Acute Care (PRN) - Seacoast,McLeod Health,https://erym.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/27000,,1.47
3162,esgj.fa.us2.oraclecloud.com,CX_1001,"https://esgj.fa.us2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1001,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://esgj.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001,200,True,598,79365,SPEECH LANGUAGE PATHOLOGY ASSISTANT (2026-2027 POOL),Denver Public Schools,https://esgj.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1001/job/79365,,2.02
3171,estm.fa.em2.oraclecloud.com,CX_1,"https://estm.fa.em2.oraclecloud.com/hcmRestApi/resources/latest/recruitingCEJobRequisitions?onlyData=true&finder=findReqs;siteNumber=CX_1,limit=100,offset=0,sortBy=POSTING_DATES_DESC&expand=requisitionList",https://estm.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1,200,True,140,35600,"Communications Associate, NPSA-7, DS - Mykolaiv, National Position",United Nations Development Programme,https://estm.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/35600,,8.08
